ra,dec,longitud,latitud,u,g,r,i
148.3553475,0.70502956,237.07964064,39.81439742,22.745169,22.995787,21.580647,21.679934
148.3554779,0.66268921,237.12449211,39.78979209,23.621189,22.701973,21.849817,21.829542
148.35594187,0.63201883,237.15724165,39.7722576,22.873314,22.900726,21.879908,22.060413
148.35784717,0.71590788,237.07003645,39.82277335,22.481295,21.714756,20.564735,20.017307
148.35868397,0.68557697,237.10273987,39.80575519,23.002203,22.447611,21.438686,20.935312
148.35956932,0.69443938,237.09404413,39.81164635,24.450953,23.263369,21.989605,21.134594
148.36204098,0.7688711,237.01718295,39.85706233,23.354937,22.390772,21.83304,21.434494
148.36371329,0.73904867,237.05001345,39.84103426,24.550987,22.569139,21.741917,22.195005
148.36398658,0.72768147,237.06224572,39.8346274,24.772747,23.207659,22.042427,21.644487
148.36465056,0.65136444,237.14342664,39.79062511,22.80617,21.927074,21.16872,21.062407
148.36460129,0.67843875,237.11478074,39.8063929,23.614506,22.961929,22.292652,21.814901
148.366433,0.69600821,237.09759943,39.81813521,23.011351,23.866577,21.918585,21.213264
148.36684272,0.81912629,236.96760802,39.89024475,22.659756,21.868231,21.665895,21.809687
148.36708229,0.70654474,237.08695227,39.824811,23.184195,22.585316,21.595531,21.372375
148.36727237,0.73148273,237.06072033,39.83951358,22.770102,22.305891,22.039434,22.470634
148.37155344,0.68204667,237.11624953,39.81414364,25.05406,23.152903,20.796352,20.282925
148.36777082,0.68141286,237.11404528,39.81070266,22.106195,21.589077,20.78212,20.413855
148.3676518,0.71448313,237.07898982,39.82990509,24.338116,24.718462,23.184183,21.247696
148.36846704,0.71366297,237.08047658,39.83008868,22.98373,22.061892,21.518339,21.848915
148.36846497,0.80826346,236.98034686,39.88523616,25.338158,22.19092,21.018162,20.29818
148.36924037,0.6481366,237.15032508,39.79246585,22.384727,20.33489,19.972118,19.678751
148.3710685,0.78336538,237.00869238,39.87284552,22.908779,21.646654,20.904768,20.542112
148.37088728,0.8184299,236.97141573,39.89312706,22.227358,22.240931,21.722824,20.890743
148.37113934,0.77727057,237.0151995,39.86935065,24.709936,21.464308,20.929913,20.894224
148.37264291,0.69126784,237.10732945,39.82041083,25.823284,22.512629,21.680651,21.601595
148.37519864,0.63621859,237.16744386,39.79033941,24.112579,21.977482,20.203005,19.204033
148.37593716,0.63520315,237.1690778,39.79034582,23.035894,23.400841,22.038836,20.749519
148.37624578,0.63741122,237.16697991,39.79188643,26.26568,23.238609,22.260138,21.900845
148.37499112,0.72765768,237.07063015,39.84355099,23.338354,24.132751,21.684912,21.145306
148.37531393,0.81174537,236.98185754,39.89283126,22.766907,22.298454,21.57218,20.614887
148.37634385,0.78016166,237.01609014,39.8752644,21.843414,21.405024,20.735147,20.400166
148.3765839,0.68475366,237.11721122,39.81980815,22.443979,22.110622,21.091667,20.479773
148.37676445,0.65326083,237.15063053,39.80156549,23.06595,23.312016,22.177177,22.249676
148.37689144,0.68935804,237.11257723,39.82274556,22.937639,24.301458,21.700621,21.384569
148.37805971,0.66656864,237.13755322,39.810389,22.315006,21.474497,20.802143,20.316263
148.37572291,0.66563822,237.13676042,39.80794833,23.931726,23.509954,22.34812,21.536711
148.37795129,0.72250843,237.07832624,39.84295164,23.369638,23.354477,21.558315,21.103518
148.37918837,0.69726335,237.10596504,39.82922485,23.044882,22.43816,21.200008,20.373783
148.37954242,0.67769558,237.12692057,39.81808886,22.243172,23.353899,21.336998,20.68317
148.38126855,0.70210843,237.10242219,39.83374145,21.133972,20.898817,19.903656,19.444077
148.38054293,0.63628853,237.17143322,39.79471778,22.714109,22.366842,21.040951,20.730186
148.37967707,0.63554322,237.17156238,39.7935796,22.922878,21.732216,21.391584,20.832184
148.38043354,0.64523759,237.16189712,39.79985712,23.01049,22.661943,21.353956,20.805723
148.38089868,0.72461985,237.0783318,39.84657693,21.240484,21.677523,20.363003,19.913219
148.38144322,0.69991614,237.1048732,39.83260397,23.272842,22.026527,20.821384,20.789194
148.38154391,0.77829744,237.02201283,39.87840308,27.14879,22.149385,20.88472,20.282076
148.38323674,0.67868588,237.12868152,39.82166655,22.530022,23.057352,21.914024,21.788265
148.38501384,0.66473975,237.14477273,39.81496562,23.278784,23.450127,21.643696,20.511683
148.38492912,0.66323208,237.14630195,39.81401577,22.47584,23.265089,21.693754,20.767466
148.38333511,0.66318812,237.14513606,39.81269679,26.393511,22.832216,22.235884,22.364811
148.38372926,0.71315687,237.09260818,39.84218662,22.869646,22.09111,20.455564,19.803545
148.38416515,0.63775545,237.17263817,39.79851389,23.722136,23.009789,21.84482,21.712086
148.38432349,0.63106281,237.17982743,39.79473189,26.223961,22.179014,21.499369,21.018578
148.38433775,0.65487947,237.15467846,39.8086575,22.062803,22.715729,21.94269,21.740154
148.38491554,0.76973654,237.03363827,39.87615183,23.101437,22.70867,22.226612,21.765791
148.38683428,0.82809975,236.97327566,39.9117201,23.3745,22.159344,22.112146,21.200151
148.38732811,0.72590276,237.08186068,39.85254649,21.959072,21.795198,20.433086,19.695253
148.38721575,0.6763184,237.134209,39.82351433,25.856861,22.289444,21.568977,21.201475
148.38688598,0.67708618,237.13314667,39.82369504,23.637369,22.906288,23.17312,22.164631
148.38735025,0.71453597,237.09390112,39.8459317,21.416311,21.961214,20.914911,20.528389
148.3879305,0.64008788,237.17303739,39.80293241,22.322046,21.126419,20.39846,19.943159
148.38774448,0.71204716,237.09683308,39.84479987,21.418156,21.868252,21.232595,21.634541
149.28759849,0.64670792,237.85745269,40.53493882,22.98033,20.978191,19.971012,20.151831
149.28724925,0.76801455,237.72821436,40.60619967,22.647001,22.983898,22.50613,22.353752
149.28787767,0.67445429,237.82819482,40.55154106,23.264767,21.900312,21.28023,20.554914
149.28893715,0.7920441,237.7039441,40.62171831,24.151951,22.715923,21.122946,20.588875
149.29128639,0.79118937,237.70667711,40.62311347,24.539165,22.956707,24.251343,22.580488
149.29150181,0.76572454,237.73395157,40.60828627,26.566156,23.439009,22.770096,21.929426
149.29166335,0.74502566,237.75610244,40.59621778,21.870771,22.629377,19.827974,19.604486
149.29225656,0.7858437,237.71312134,40.6207488,24.372551,22.414139,21.466503,21.095789
149.29460144,0.7464605,237.75685662,40.59943716,21.894373,21.550034,20.110485,19.918453
149.29505784,0.7672112,237.7351292,40.61203481,21.632938,20.75659,19.598587,19.208511
149.29613636,0.75792397,237.74585001,40.60743283,21.614986,23.532324,22.25016,22.155878
149.15142604,0.68899023,237.70696954,40.4499018,21.933867,24.541311,22.761042,22.348625
149.15246688,0.68775649,237.70908498,40.45001577,24.092035,23.066685,22.441366,22.679037
149.15375444,0.75846179,237.63494908,40.49268006,26.760826,23.88368,21.617823,21.561655
149.15397239,0.64376776,237.75694696,40.42531255,22.077024,23.22893,22.373301,21.334429
149.15610315,0.78393873,237.60967008,40.50956514,22.800537,24.392378,23.138435,21.268173
149.16162938,0.68063029,237.72374532,40.45322139,24.253319,22.888329,23.047617,21.966497
149.16230167,0.77823364,237.62053379,40.51122182,24.543257,24.477043,22.509953,20.95615
149.16277011,0.68539781,237.71956573,40.45695143,22.393671,23.710041,22.108789,21.885473
149.16375667,0.79398997,237.60489676,40.52166584,23.449863,23.053886,23.159687,22.169964
149.16380782,0.73971947,237.6626529,40.48977773,22.940147,22.78133,22.344461,22.170574
149.16513187,0.75613842,237.64622197,40.50051151,24.451504,23.107712,21.746462,21.435478
149.16550539,0.70108867,237.70501768,40.4684049,23.557613,23.834499,22.946028,22.174923
149.16508901,0.73458987,237.66909693,40.48779404,23.785774,24.076548,22.626921,23.253424
149.16599374,0.67767556,237.73026234,40.45500677,24.103661,23.597149,21.20196,20.094915
149.16810299,0.66607338,237.7442139,40.44987357,21.853985,22.202503,22.166018,22.023405
148.46614085,0.71630006,237.15196989,39.9109271,22.564079,20.585863,19.464632,18.973282
148.466622,0.71514853,237.15355468,39.91064448,22.839205,22.051281,21.212908,21.342007
148.47480365,0.7533885,237.11930347,39.93961516,22.926838,21.204664,20.218504,19.850103
148.47332836,0.75385201,237.11768955,39.93868825,22.365328,22.44165,21.331106,21.079668
148.49313091,0.74399141,237.14321089,39.94900606,21.347816,19.738047,18.243111,17.74535
148.49212007,0.74537595,237.1409742,39.94899408,24.633966,22.439369,21.133743,20.787849
148.510027,0.72729433,237.17376229,39.95296605,21.198273,18.998569,17.586771,17.015877
148.50890424,0.72790698,237.17225809,39.95241281,25.939186,21.415359,19.746721,19.165091
148.50725104,0.7271663,237.17178235,39.9506389,23.94611,22.425871,21.466457,20.706648
148.5147208,0.73619979,237.16791009,39.96197787,19.999508,18.807287,18.364325,18.000984
148.51295471,0.73587823,237.16690532,39.9603569,23.046837,23.228334,21.995876,22.093918
148.51108444,0.73515952,237.16624081,39.95841934,25.460579,24.00621,22.460308,23.383978
148.52905674,0.75431043,237.15965623,39.98419221,21.580008,20.093143,18.819597,18.362942
148.54048538,0.7684926,237.15334305,40.00175121,19.115917,17.92127,17.447258,17.101759
148.40048482,0.64102679,237.18159405,39.81366845,21.613676,20.299086,19.32135,18.877686
148.4004848,0.78161703,237.0328865,39.89572677,22.560171,23.258062,21.415926,20.579235
148.40144134,0.78042442,237.03487651,39.89580779,24.88002,23.50012,22.61294,21.173824
148.40445136,0.74606819,237.07353595,39.87821714,21.269054,20.439623,18.961744,18.346981
148.40851946,0.69121457,237.13465908,39.84950574,22.24568,20.06142,18.803926,18.333113
148.41969111,0.82181117,237.00489743,39.93475865,22.853241,23.08914,22.14205,22.166672
148.42433376,0.76522254,237.06837339,39.90553805,21.825775,20.476709,19.134903,18.703161
148.43379472,0.73956608,237.10273062,39.89825159,22.305277,21.269882,20.096222,19.601353
148.44770567,0.75930314,237.09241753,39.92106504,22.056591,20.746777,19.486259,19.007318
148.45301908,0.68973867,237.17008018,39.88476138,22.394619,20.216867,18.726955,18.200949
148.45355025,0.67425675,237.18685728,39.87614631,22.794067,21.325684,20.164671,19.64138
148.45825611,0.63068017,237.23650289,39.85448905,20.91608,20.137026,18.730736,18.395187
148.45888848,0.63035186,237.2373315,39.85481011,23.91832,21.417767,20.790123,19.882069
148.46344344,0.78700997,237.07504466,39.95001095,21.973429,20.11862,18.957502,18.449989
148.46514776,0.72913357,237.13763107,39.91761517,22.391897,20.970245,19.89995,19.362616
148.46770489,0.77359467,237.09249946,39.94564432,21.160727,19.920256,19.317169,18.875614
148.47190725,0.78934676,237.07900936,39.95824782,21.437021,20.80138,19.814436,19.400396
148.4788516,0.74960371,237.1263932,39.94069171,22.049835,21.124626,19.915405,19.301968
148.49293564,0.73438761,237.15323033,39.94323865,22.664785,20.398252,18.843069,18.322191
148.50343234,0.66892194,237.23050269,39.91349654,21.156059,20.510765,19.578484,19.181755
148.50754473,0.78811918,237.10744238,39.98646962,21.414452,20.216291,19.377689,18.9195
148.50781228,0.72407569,237.17548197,39.94928854,21.042904,20.196695,19.126745,18.704481
148.52072921,0.72133313,237.18823043,39.95816755,24.517605,20.389021,18.841925,18.245691
148.52062539,0.72054084,237.18899041,39.95762014,24.577974,24.504648,20.195456,19.838911
148.5225994,0.83204512,237.07233686,40.02432481,24.569386,21.038492,19.49181,18.946247
148.52579366,0.75608026,237.15529383,39.98257757,22.061598,20.685953,19.257318,18.754929
148.54020744,0.65899887,237.26904628,39.93751795,21.488079,20.825991,19.95694,19.529268
148.51678497,0.65800397,237.25223086,39.91794103,22.43626,22.364511,20.186123,19.520491
148.39884463,0.67029552,237.14941713,39.82943618,22.185343,23.137938,21.423378,21.490816
148.40432491,0.70568904,237.11616205,39.85455143,21.122236,21.622355,20.608923,20.499115
148.40518998,0.68125412,237.14265839,39.84098711,22.118557,21.399513,20.495663,20.213953
148.41085891,0.71862293,237.10744896,39.86740606,21.15909,20.761679,20.35239,20.155708
148.41575727,0.73459566,237.094273,39.88070465,22.026846,20.510401,20.39883,19.7896
148.41644516,0.74624051,237.08247116,39.88805807,20.490337,19.324011,18.618946,18.204023
148.42072385,0.63542134,237.20291511,39.82681431,22.302828,21.113199,20.252674,20.08498
148.42108228,0.63653938,237.20200693,39.82775909,23.332481,22.167719,20.814175,20.217495
148.42304344,0.65761714,237.18122654,39.84166853,21.869818,21.045004,20.290174,19.936628
148.42690653,0.75627105,237.07980763,39.90240581,21.771845,22.533733,21.556881,21.406874
148.4277185,0.65770477,237.18469177,39.84551358,21.902706,24.277243,24.573835,23.207766
148.4311264,0.70290224,237.13949463,39.87468125,22.16396,24.245735,24.571699,22.79406
148.43924139,0.66810897,237.18246378,39.86094343,21.119463,21.061798,20.270845,20.105051
148.4406884,0.71010952,237.13914612,39.88665167,21.914341,20.513132,19.704565,19.445282
148.44503784,0.66244444,237.19286491,39.86233636,21.480349,20.985876,19.881586,19.558041
148.44687231,0.8242245,237.02300053,39.95825109,21.127434,19.987236,19.529793,19.180048
149.24088522,0.63826024,237.83015824,40.49224658,26.656919,23.08147,21.762194,20.728777
149.24643073,0.72163031,237.74588999,40.54589088,25.276855,24.583025,23.886459,21.823669
149.25309001,0.6618924,237.8145355,40.51604406,22.569393,23.070385,21.462297,20.85607
149.25921825,0.74264387,237.7334615,40.56860422,22.099714,23.048557,22.394899,21.911055
149.2622415,0.80414444,237.67035551,40.60726756,22.740292,24.104128,22.332596,21.970787
149.267547,0.72073824,237.7632188,40.56242202,22.333467,22.813698,22.572311,21.355965
149.27301134,0.67230183,237.81893962,40.53826893,23.196421,24.590113,23.236046,22.367239
149.27782017,0.80765294,237.67869922,40.62192473,25.054609,23.78871,22.737728,21.802401
149.27873457,0.63462907,237.86339459,40.52065406,23.004684,22.453848,22.015905,22.108572
149.28041287,0.80953443,237.67870651,40.625128,26.949654,24.435051,24.80654,22.378529
149.28471103,0.68988492,237.80933892,40.55808867,24.632631,23.247581,24.799648,22.529112
149.29011109,0.76786005,237.73059958,40.60842012,24.965717,24.490292,22.544806,21.807741
149.29267644,0.62950167,237.87966782,40.5288773,24.892818,23.102554,23.365208,21.460646
149.16958862,0.75579459,237.65003646,40.50391223,25.410622,23.833813,22.212767,21.562454
149.2686074,0.82026349,237.65812469,40.62190098,25.938852,22.558132,22.056669,22.182487
149.1469447,0.78883832,237.59737557,40.5050395,26.731152,24.308699,23.008707,23.732956
149.18249578,0.83137032,237.5796051,40.55879999,24.414663,24.107616,22.851589,23.741993
149.18710729,0.73567999,237.6849829,40.506233,25.986816,23.503437,22.151363,22.670033
149.23527501,0.80128363,237.65250123,40.58378444,22.574799,22.690126,22.169004,22.590139
149.16104421,0.67322625,237.73115433,40.44838638,22.605619,23.343637,23.539808,22.074776
149.16967664,0.73326332,237.67405776,40.49072147,22.045317,24.714201,22.537975,21.52495
149.21008262,0.73629948,237.70211965,40.52516563,22.053963,23.142418,21.976368,21.352652
149.25403336,0.72552738,237.74764308,40.55432915,22.088217,23.450756,23.299885,22.316935
149.29632112,0.68169776,237.82705525,40.56263134,26.642206,24.220118,22.296637,20.635147
149.30298989,0.66008182,237.85520333,40.55525678,23.283962,22.498867,22.243786,21.06616
149.30679965,0.65470101,237.86387974,40.5551549,24.410648,24.965006,24.002375,22.16997
149.29840081,0.64880483,237.863617,40.54489505,23.53755,23.722797,22.702879,21.807245
149.29787426,0.65063868,237.86126036,40.54555285,24.351009,24.072065,22.596647,21.270248
149.32010667,0.72638815,237.79801502,40.60820059,23.023964,22.088551,21.264616,20.811022
149.33856836,0.70642382,237.83359497,40.61132752,18.118183,16.954424,16.418322,15.96321
149.3462128,0.71305871,237.8324812,40.62141373,20.547941,19.601877,19.187607,18.816057
149.3556217,0.70143119,237.85216301,40.62214579,22.169331,22.093182,21.615738,20.527792
149.35153342,0.70959119,237.84030547,40.62366218,22.906755,23.328026,22.335039,20.731247
149.34316899,0.70698504,237.83657453,40.61537184,25.926968,23.151409,22.047768,20.688658
148.52473221,0.6505372,237.26618819,39.92001746,17.108973,16.033915,15.589123,15.364872
148.52599798,0.65396416,237.26352976,39.92304936,21.244377,24.350199,22.488394,22.11726
148.52127425,0.65188767,237.26212233,39.91800344,21.890329,21.454824,20.463627,19.301634
148.52466429,0.65194302,237.26464949,39.92078545,21.245169,21.307062,21.136507,21.081308
148.52757155,0.64773034,237.27132184,39.92067803,22.821259,22.992535,21.811733,20.431017
148.5475739,0.68718747,237.24484536,39.95998239,21.327652,20.55755,19.657421,19.474058
148.5388393,0.70856527,237.21555645,39.96539777,23.567921,24.601889,21.477461,20.724955
148.54234797,0.72164148,237.20438891,39.97588862,22.963675,21.050087,20.661057,19.453815
149.1696605,0.68847609,237.72163124,40.46433313,22.50177,21.699903,20.918442,20.723339
149.16984131,0.69216915,237.7178486,40.46665468,21.909416,22.948536,21.446192,20.983845
149.17009891,0.72176225,237.68660831,40.48429157,22.774845,22.91123,22.213282,23.086098
149.17078924,0.74415608,237.66333979,40.49803312,21.525459,22.97794,21.503601,21.96246
149.17072089,0.71738572,237.69173987,40.48221706,22.387796,22.275711,21.132544,20.630634
149.17175003,0.67557275,237.7369521,40.45841859,23.105972,22.450802,21.623102,20.995186
